REGI,PSGC_REGI,PROV,PSGC_PROV,MuniCities,PSGC_CITY/MUNI,BrgyName,PSGC_BRGY,BCT,Pop2015
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Kudarat (Nuling),PH153812000,Salimbao,PH153812042,1,4694
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Kudarat (Nuling),PH153812000,Sambolawan,PH153812043,1,1081
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Kudarat (Nuling),PH153812000,Senditan,PH153812044,1,532
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Kudarat (Nuling),PH153812000,Ungap,PH153812051,1,2285
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Kudarat (Nuling),PH153812000,Damaniog,PH153812052,1,1003
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Kudarat (Nuling),PH153812000,Nara,PH153812053,1,1593
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Angkayamat,PH153813001,1,1386
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Barurao,PH153813003,1,4078
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Bulod,PH153813004,1,2300
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Darampua,PH153813006,1,2022
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Gadungan,PH153813008,1,1546
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Kulambog,PH153813013,1,3135
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Langgapanan,PH153813015,1,505
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Masulot,PH153813021,1,2447
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Papakan,PH153813028,1,1375
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Tugal,PH153813045,1,732
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Tukanakuden,PH153813046,1,954
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Sa Barongis (Lambayong),PH153813000,Paldong,PH153813050,1,1945
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Bagumbayan,PH153814001,1,969
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Dadtumog (Dadtumeg),PH153814003,1,1228
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Gambar,PH153814005,1,1545
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Ganta,PH153814006,1,1056
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Katidtuan,PH153814008,1,798
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Langeban,PH153814009,1,945
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Liong,PH153814011,1,836
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Maitong,PH153814012,1,1424
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Matilak,PH153814013,1,748
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Pagalungan,PH153814014,1,842
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Payan,PH153814015,1,416
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Pened,PH153814016,1,665
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Pedtad,PH153814017,1,1161
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Poblacion,PH153814018,1,932
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Upper Taviran,PH153814019,1,1788
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Buterin,PH153814026,1,916
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Kabuntalan (Tumbao),PH153814000,Lower Taviran,PH153814028,1,1007
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Borongotan,PH153815002,1,3529
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Bayabas,PH153815003,1,1202
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Blensong,PH153815004,1,4178
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Bugabungan,PH153815005,1,2164
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Bungcog,PH153815006,1,2252
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Darugao,PH153815008,1,2979
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Ganasi,PH153815009,1,1341
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Kabakaba,PH153815010,1,1839
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Kibleg,PH153815012,1,2147
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Kibucay,PH153815013,1,1678
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Kiga,PH153815014,1,1472
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Kinitan (Kinitaan),PH153815017,1,1184
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Mirab,PH153815022,1,1842
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Nangi,PH153815023,1,3684
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Nuro Poblacion,PH153815025,1,7507
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Bantek,PH153815028,1,1420
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Ranao Pilayan,PH153815029,1,898
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Rempes,PH153815030,1,4857
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Renede,PH153815031,1,1174
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Renti,PH153815032,1,1197
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Rifao,PH153815034,1,1114
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Sefegefen,PH153815036,1,1459
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Upi,PH153815000,Tinungkaan,PH153815042,1,2466
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Boboguiron,PH153816005,1,904
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Damablac,PH153816007,1,1284
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Fugotan,PH153816008,1,758
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Fukol,PH153816009,1,875
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Katibpuan,PH153816013,1,3029
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Kedati,PH153816014,1,891
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Lanting,PH153816018,1,2047
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Linamunan,PH153816019,1,2544
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Marader,PH153816025,1,1233
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Binangga North,PH153816028,1,1391
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Binangga South,PH153816032,1,5179
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Talayan,PH153816033,1,3383
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Tamar,PH153816035,1,2027
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Tambunan I,PH153816036,1,3541
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talayan,PH153816000,Timbaluan,PH153816038,1,946
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Kuya,PH153817001,1,5510
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Biarong,PH153817002,1,1335
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Bongo,PH153817003,1,2149
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Itaw,PH153817004,1,1426
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Kigan,PH153817005,1,2623
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Lamud,PH153817006,1,1944
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Looy,PH153817007,1,3937
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Pandan,PH153817008,1,4340
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Pilar,PH153817009,1,5266
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,Romangaob (Pob.),PH153817010,1,10026
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,South Upi,PH153817000,San Jose,PH153817011,1,1622
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Barira (Pob.),PH153818001,1,5688
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Bualan,PH153818002,1,1306
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Gadung,PH153818003,1,1031
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Liong,PH153818004,1,2252
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Lipa,PH153818005,1,1847
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Lipawan,PH153818006,1,2370
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Marang,PH153818007,1,1429
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Nabalawag,PH153818008,1,2836
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Rominimbang,PH153818009,1,1762
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Togaig,PH153818010,1,2434
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Minabay,PH153818011,1,1855
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Korosoyan,PH153818012,1,1942
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Lamin,PH153818013,1,2062
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Barira,PH153818000,Panggao,PH153818014,1,1190
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Badak,PH153819001,1,4005
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Bulod,PH153819002,1,1631
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Kaladturan,PH153819005,1,1248
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Kulasi,PH153819006,1,1295
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Lao-lao,PH153819007,1,1060
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Lasangan,PH153819008,1,1856
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Lower Idtig,PH153819009,1,1762
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Lumabao,PH153819010,1,1536
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Makainis,PH153819011,1,1349
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Midconding,PH153819012,1,2040
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Midpandacan,PH153819013,1,1896
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Panosolen,PH153819015,1,934
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Ramcor,PH153819016,1,2511
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Tonggol,PH153819017,1,1759
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Pidtiguian,PH153819018,1,680
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Gen. S. K. Pendatun,PH153819000,Upper Lasangan,PH153819022,1,596
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Bagumbong,PH153820001,1,1188
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Dabenayan,PH153820002,1,1359
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Daladap,PH153820003,1,1044
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Dasikil,PH153820004,1,902
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Liab,PH153820006,1,752
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Libutan,PH153820007,1,2143
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Lusay,PH153820009,1,803
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Mamasapano,PH153820010,1,3173
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Manongkaling,PH153820011,1,7017
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Pidsandawan,PH153820013,1,756
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Pimbalakan,PH153820014,1,1224
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Sapakan,PH153820016,1,1281
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Tuka,PH153820017,1,878
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Mamasapano,PH153820000,Tukanalipao,PH153820018,1,2280
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talitay,PH153821000,Bintan (Bentan),PH153821002,1,1669
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talitay,PH153821000,Gadungan,PH153821003,1,1345
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talitay,PH153821000,Kiladap,PH153821004,1,1210
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talitay,PH153821000,Kilalan,PH153821005,1,1807
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talitay,PH153821000,Kuden,PH153821006,1,1803
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talitay,PH153821000,Makadayon,PH153821007,1,1058
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talitay,PH153821000,Manggay,PH153821008,1,1090
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talitay,PH153821000,Pageda,PH153821011,1,1538
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Talitay,PH153821000,Talitay,PH153821012,1,3343
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Balatungkayo (Batungkayo),PH153822001,1,2000
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Bulit,PH153822002,1,2376
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Bulod,PH153822003,1,3023
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Dungguan,PH153822004,1,5999
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Limbalud,PH153822005,1,2062
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Maridagao,PH153822006,1,2817
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Nabundas,PH153822007,1,2521
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Pagagawan,PH153822008,1,4047
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Talapas,PH153822009,1,1791
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Talitay,PH153822010,1,3208
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Pagagawan,PH153822000,Tunggol,PH153822011,1,4976
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Paglat,PH153823000,Damakling,PH153823001,1,1990
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Paglat,PH153823000,Damalusay,PH153823002,1,2847
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Paglat,PH153823000,Paglat,PH153823003,1,4021
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Paglat,PH153823000,Upper Idtig,PH153823004,1,1142
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Paglat,PH153823000,Campo,PH153823005,1,2056
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Paglat,PH153823000,Kakal,PH153823006,1,1301
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Paglat,PH153823000,Salam,PH153823007,1,1056
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Paglat,PH153823000,Tual,PH153823008,1,1507
Autonomous Region In Muslim Mindanao,PH150000000,Maguindanao,PH153800000,Sultan Mastura,PH153824000,Balut,PH153824001,1,2134
